GenomicLocus	region1	region2	FDR	type	DB	tissue/cell	inter/intra	SNPs	genes	ciMapFilt
3	9:117680001-117720000	9:117280001-117320000	1.17494e-19	HiC	GSE87112	IMR90	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117640001-117680000	9:117320001-117360000	2.918119e-32	HiC	GSE87112	IMR90	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	ENSG00000136888	1
3	9:117680001-117720000	9:117320001-117360000	1.483108e-28	HiC	GSE87112	IMR90	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	ENSG00000136888	1
3	9:117640001-117680000	9:117360001-117400000	4.234838e-56	HiC	GSE87112	IMR90	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	ENSG00000157693	1
3	9:117680001-117720000	9:117360001-117400000	3.251284e-21	HiC	GSE87112	IMR90	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	ENSG00000157693	1
3	9:117640001-117680000	9:117400001-117440000	2.818737e-98	HiC	GSE87112	IMR90	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117400001-117440000	4.522845e-52	HiC	GSE87112	IMR90	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117640001-117680000	9:117440001-117480000	7.873108e-15	HiC	GSE87112	IMR90	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117480001-117520000	1.053177e-177	HiC	GSE87112	IMR90	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117480001-117520000	3.275456e-78	HiC	GSE87112	IMR90	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117640001-117680000	9:117520001-117560000	9.49860500001933e-313	HiC	GSE87112	IMR90	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117520001-117560000	6.314273e-128	HiC	GSE87112	IMR90	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117640001-117680000	9:117560001-117600000	5.28878e-235	HiC	GSE87112	IMR90	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	ENSG00000181634	1
3	9:117680001-117720000	9:117560001-117600000	8.708986e-59	HiC	GSE87112	IMR90	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	ENSG00000181634	1
3	9:117640001-117680000	9:117600001-117640000	1.716439e-171	HiC	GSE87112	IMR90	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117600001-117640000	5.301128e-33	HiC	GSE87112	IMR90	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117680001-117720000	9:117640001-117680000	1.636402e-89	HiC	GSE87112	IMR90	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
4	10:64360001-64400000	10:61360001-61400000	5.807003e-11	HiC	GSE87112	IMR90	intra	rs12766377;rs12774545;rs56299235	NA	0
4	10:64360001-64400000	10:61840001-61880000	1.099489e-08	HiC	GSE87112	IMR90	intra	rs12766377;rs12774545;rs56299235	NA	0
4	10:64360001-64400000	10:64000001-64040000	1.297099e-21	HiC	GSE87112	IMR90	intra	rs12766377;rs12774545;rs56299235	ENSG00000182010	1
4	10:64360001-64400000	10:64040001-64080000	2.142462e-12	HiC	GSE87112	IMR90	intra	rs12766377;rs12774545;rs56299235	NA	0
4	10:64360001-64400000	10:64120001-64160000	1.320364e-12	HiC	GSE87112	IMR90	intra	rs12766377;rs12774545;rs56299235	ENSG00000138311	1
4	10:64360001-64400000	10:64160001-64200000	8.352698e-11	HiC	GSE87112	IMR90	intra	rs12766377;rs12774545;rs56299235	NA	0
4	10:64360001-64400000	10:64200001-64240000	2.771971e-37	HiC	GSE87112	IMR90	intra	rs12766377;rs12774545;rs56299235	NA	0
4	10:64360001-64400000	10:64320001-64360000	2.660654e-21	HiC	GSE87112	IMR90	intra	rs12766377;rs12774545;rs56299235	NA	0
5	20:6480001-6520000	20:5520001-5560000	6.013408e-15	HiC	GSE87112	IMR90	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6120001-6160000	5.261656e-08	HiC	GSE87112	IMR90	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6200001-6240000	1.314036e-20	HiC	GSE87112	IMR90	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6240001-6280000	5.015133e-51	HiC	GSE87112	IMR90	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6320001-6360000	5.439984e-09	HiC	GSE87112	IMR90	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6360001-6400000	1.217042e-36	HiC	GSE87112	IMR90	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6400001-6440000	1.624234e-07	HiC	GSE87112	IMR90	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6440001-6480000	5.149593e-58	HiC	GSE87112	IMR90	intra	rs77926029;rs184983658	NA	0
1	1:114280001-114320000	1:114320001-114360000	5.453423e-59	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs6679677	ENSG00000081019	1
1	1:114280001-114320000	1:114400001-114440000	1.261693e-12	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs6679677	ENSG00000134242:ENSG00000188761	1
1	1:114280001-114320000	1:114440001-114480000	2.342976e-28	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs6679677	ENSG00000134262:ENSG00000118655:ENSG00000163349	1
1	1:114280001-114320000	1:114480001-114520000	1.656807e-09	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs6679677	NA	0
1	1:114280001-114320000	1:115240001-115280000	2.507461e-12	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs6679677	ENSG00000213281	1
1	1:114360001-114400000	1:114400001-114440000	2.573671e-41	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	ENSG00000134242:ENSG00000188761	1
1	1:114360001-114400000	1:114440001-114480000	6.416381e-48	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	ENSG00000134262:ENSG00000118655:ENSG00000163349	1
1	1:114360001-114400000	1:114480001-114520000	5.737683e-36	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	NA	0
1	1:114360001-114400000	1:114760001-114800000	3.033385e-10	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	NA	0
1	1:114360001-114400000	1:114800001-114840000	4.075308e-10	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	NA	0
1	1:114360001-114400000	1:114880001-114920000	1.164084e-10	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	NA	0
1	1:114360001-114400000	1:114920001-114960000	9.663086e-09	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	NA	0
1	1:114360001-114400000	1:115080001-115120000	1.54492e-07	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	NA	0
1	1:114360001-114400000	1:115120001-115160000	4.775375e-14	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	ENSG00000116752	1
1	1:114360001-114400000	1:115160001-115200000	7.678789e-11	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	NA	0
1	1:114360001-114400000	1:115200001-115240000	1.787561e-14	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	ENSG00000175984:ENSG00000116748	1
1	1:114360001-114400000	1:115240001-115280000	3.813847e-10	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	ENSG00000213281	1
1	1:114360001-114400000	1:116200001-116240000	3.039131e-08	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs2476601	NA	0
2	2:234400001-234440000	2:234440001-234480000	1.014889e-60	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs78135710	ENSG00000085982	1
2	2:234400001-234440000	2:234640001-234680000	6.218406e-18	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs78135710	ENSG00000242366	1
2	2:234400001-234440000	2:234720001-234760000	3.410303e-25	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs78135710	NA	0
2	2:234400001-234440000	2:234800001-234840000	7.523205e-43	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs78135710	ENSG00000144481	1
2	2:234400001-234440000	2:235400001-235440000	2.402199e-07	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs78135710	ENSG00000188042	1
2	2:234400001-234440000	2:236000001-236040000	1.10419e-13	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs78135710	NA	0
2	2:234400001-234440000	2:236600001-236640000	1.257769e-13	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs78135710	NA	0
3	9:117640001-117680000	9:117680001-117720000	2.042023e-100	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	ENSG00000106952	1
3	9:117640001-117680000	9:117720001-117760000	4.696681e-22	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117760001-117800000	1.748291e-169	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117800001-117840000	5.411151e-40	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117840001-117880000	8.182322e-14	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117880001-117920000	1.314527e-15	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	ENSG00000041982:ENSG00000173077	1
3	9:117640001-117680000	9:117920001-117960000	6.588717e-23	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117960001-118000000	1.407883e-21	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118000001-118040000	1.199661e-74	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118040001-118080000	2.211105e-47	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
